"DOKLAD_ROK";"DOKLAD_DATUM";"DOKLAD_AGENDA";"DOKLAD_CISLO";"ORGANIZACE";"ORGANIZACE_NAZEV";"ORJ";"ORJ_NAZEV";"PARAGRAF";"PARAGRAF_NAZEV";"POLOZKA";"POLOZKA_NAZEV";"SUBJEKT_IC";"SUBJEKT_NAZEV";"CASTKA_MD";"CASTKA_DAL";"POZNAMKA"
"2016";"2016-09-30";"ROZ";"232025";"0000000000124";"Vnitřní správa";"0";"";"6171";"Činnost místní správy";"5021";"Ostatní osobní výdaje";"";"";"0";"38000";""
"2016";"2016-09-30";"ROZ";"232025";"0000000000106";"I. základní škola";"0";"";"3113";"Základní školy";"5336";"Neinvestiční transfery zřízeným příspěvkovým organizacím";"";"";"0";"-53600";""
"2016";"2016-09-30";"ROZ";"232025";"0000000000106";"I. základní škola";"0";"";"3113";"Základní školy";"5336";"Neinvestiční transfery zřízeným příspěvkovým organizacím";"";"";"0";"53600";""
"2016";"2016-09-30";"ROZ";"232026";"0000000000164";"Asistenti prevence kriminality";"0";"";"5399";"Ostat.záležitosti bezpečnosti,veřej.pořádku";"5011";"Platy zaměstnanců v pracovním poměru";"";"";"0";"-67164";""
"2016";"2016-09-30";"ROZ";"232026";"0000000000164";"Asistenti prevence kriminality";"0";"";"5399";"Ostat.záležitosti bezpečnosti,veřej.pořádku";"5011";"Platy zaměstnanců v pracovním poměru";"";"";"0";"67164";""
"2016";"2016-09-30";"ROZ";"232026";"0000000000164";"Asistenti prevence kriminality";"0";"";"5399";"Ostat.záležitosti bezpečnosti,veřej.pořádku";"5031";"Povinné pojistné na sociální zabezpečení a příspěvek na státní politiku zaměstnanosti";"";"";"0";"-16791";""
"2016";"2016-09-30";"ROZ";"232026";"0000000000164";"Asistenti prevence kriminality";"0";"";"5399";"Ostat.záležitosti bezpečnosti,veřej.pořádku";"5031";"Povinné pojistné na sociální zabezpečení a příspěvek na státní politiku zaměstnanosti";"";"";"0";"16791";""
"2016";"2016-09-30";"ROZ";"232026";"0000000000164";"Asistenti prevence kriminality";"0";"";"5399";"Ostat.záležitosti bezpečnosti,veřej.pořádku";"5032";"Povinné pojistné na veřejné zdravotní pojištění";"";"";"0";"-6045";""
"2016";"2016-09-30";"ROZ";"232026";"0000000000164";"Asistenti prevence kriminality";"0";"";"5399";"Ostat.záležitosti bezpečnosti,veřej.pořádku";"5032";"Povinné pojistné na veřejné zdravotní pojištění";"";"";"0";"6045";""
"2016";"2016-09-30";"ROZ";"232027";"0000000000134";"Novoměstské sociální služby";"0";"";"0";"Bez ODPA";"4122";"Neinvestiční přijaté transfery od krajů";"";"";"-88000";"0";""
"2016";"2016-09-30";"ROZ";"232027";"0000000000134";"Novoměstské sociální služby";"0";"";"0";"Bez ODPA";"4122";"Neinvestiční přijaté transfery od krajů";"";"";"88000";"0";""
"2016";"2016-09-30";"ROZ";"232028";"0000000000355";"I. základní škola - rekonstrukce elektroinstalace - III. etapa";"7317";"";"3113";"Základní školy";"5137";"Drobný hmotný dlouhodobý majetek";"";"";"0";"-40";""
"2016";"2016-09-30";"ROZ";"232029";"0000000000144";"Lesní hospodářství";"0";"";"1031";"Pěstební činnost";"5312";"Neinvestiční dotace státním fondům";"";"";"0";"-7600";""
"2016";"2016-09-30";"ROZ";"232029";"0000000000144";"Lesní hospodářství";"0";"";"1031";"Pěstební činnost";"5213";"Neinvestiční transfery nefinančním podnikatelským subjektům-právnickým osobám";"";"";"0";"7600";""
"2016";"2016-10-05";"ROZ";"232001";"0000000000119";"Kultura";"0";"";"3319";"Ostatní záležitosti kultury";"5169";"Nákup ostatních služeb";"";"";"0";"-4500";""
"2016";"2016-10-05";"ROZ";"232001";"0000000000119";"Kultura";"0";"";"3319";"Ostatní záležitosti kultury";"5175";"Pohoštění";"";"";"0";"4500";""
"2016";"2016-10-10";"ROZ";"232002";"0000000000230";"Veřejná zeleň - sečení";"0";"";"3745";"Péče o vzhled obcí a veřejnou zeleň";"5169";"Nákup ostatních služeb";"";"";"0";"-746";""
"2016";"2016-10-10";"ROZ";"232002";"0000000000230";"Veřejná zeleň - sečení";"0";"";"3745";"Péče o vzhled obcí a veřejnou zeleň";"5169";"Nákup ostatních služeb";"";"";"0";"-746";""
"2016";"2016-10-10";"ROZ";"232002";"0000000000230";"Veřejná zeleň - sečení";"0";"";"3745";"Péče o vzhled obcí a veřejnou zeleň";"5163";"Služby peněžních ústavů";"";"";"0";"746";""
"2016";"2016-10-10";"ROZ";"232002";"0000000000230";"Veřejná zeleň - sečení";"0";"";"3745";"Péče o vzhled obcí a veřejnou zeleň";"5163";"Služby peněžních ústavů";"";"";"0";"746";""
"2016";"2016-10-10";"ROZ";"232002";"0000000000135";"Doprava";"0";"";"2212";"Silnice";"5171";"Opravy a udržování";"";"";"0";"-5000";""
"2016";"2016-10-10";"ROZ";"232002";"0000000000135";"Doprava";"0";"";"2212";"Silnice";"5156";"Pohonné hmoty a maziva";"";"";"0";"5000";""
"2016";"2016-10-10";"ROZ";"232002";"0000000000135";"Doprava";"0";"";"2221";"Provoz veřejné silniční dopravy";"5171";"Opravy a udržování";"";"";"0";"-15000";""
"2016";"2016-10-10";"ROZ";"232002";"0000000000135";"Doprava";"0";"";"2221";"Provoz veřejné silniční dopravy";"5139";"Nákup materiálu jinde nezařazený";"";"";"0";"15000";""
"2016";"2016-10-10";"ROZ";"232003";"0000000000268";"Olešná - chodník podél st. silnice I/19 + přechod";"0";"";"0";"Bez ODPA";"4213";"Investiční přijaté transfery ze státních fondů";"";"";"-103000";"0";""
"2016";"2016-10-10";"ROZ";"232003";"0000000000160";"MAP rozvoje vzdělávání ORP NMNM";"0";"";"0";"Bez ODPA";"4116";"Ostatní neinvestiční přijaté transfery ze státního rozpočtu";"";"";"39900";"0";""
"2016";"2016-10-10";"ROZ";"232003";"0000000000160";"MAP rozvoje vzdělávání ORP NMNM";"0";"";"0";"Bez ODPA";"4123";"Neinvestiční přijaté transfery od regionálních rad";"";"";"359100";"0";""
"2016";"2016-10-10";"ROZ";"232003";"0000000000116";"Základní umělecká škola";"0";"";"0";"Bez ODPA";"4222";"Investiční přijaté transfery od krajů";"";"";"122400";"0";""
"2016";"2016-10-10";"ROZ";"232003";"0000000000116";"Základní umělecká škola";"0";"";"3231";"Základní umělecké školy";"2122";"Odvody příspěvkových organizací";"";"";"-13000";"0";""
"2016";"2016-10-10";"ROZ";"232003";"0000000000000";"Ostatní";"0";"";"0";"Bez ODPA";"1351";"Odvod z loterií a podobných her kromě z výherních hracích přístrojů";"";"";"100000";"0";""
"2016";"2016-10-10";"ROZ";"232003";"0000000000155";"Volby";"0";"";"0";"Bez ODPA";"4111";"Neinvestiční přijaté transfery z všeobecné pokladní správy státního rozpočtu";"";"";"320000";"0";""
"2016";"2016-10-10";"ROZ";"232004";"0000000000268";"Olešná - chodník podél st. silnice I/19 + přechod";"9411";"";"2219";"Ostatní záležitosti pozemních komunikací";"6121";"Budovy, haly a stavby";"";"";"0";"-103000";""
"2016";"2016-10-10";"ROZ";"232004";"0000000000160";"MAP rozvoje vzdělávání ORP NMNM";"0";"";"3299";"Ostatní záležitosti vzdělávání";"5021";"Ostatní osobní výdaje";"";"";"0";"242537.42";""
"2016";"2016-10-10";"ROZ";"232004";"0000000000160";"MAP rozvoje vzdělávání ORP NMNM";"0";"";"3299";"Ostatní záležitosti vzdělávání";"5031";"Povinné pojistné na sociální zabezpečení a příspěvek na státní politiku zaměstnanosti";"";"";"0";"60634.25";""
"2016";"2016-10-10";"ROZ";"232004";"0000000000160";"MAP rozvoje vzdělávání ORP NMNM";"0";"";"3299";"Ostatní záležitosti vzdělávání";"5032";"Povinné pojistné na veřejné zdravotní pojištění";"";"";"0";"21828.33";""
"2016";"2016-10-10";"ROZ";"232004";"0000000000160";"MAP rozvoje vzdělávání ORP NMNM";"0";"";"3299";"Ostatní záležitosti vzdělávání";"5139";"Nákup materiálu jinde nezařazený";"";"";"0";"50000";""
"2016";"2016-10-10";"ROZ";"232004";"0000000000160";"MAP rozvoje vzdělávání ORP NMNM";"0";"";"3299";"Ostatní záležitosti vzdělávání";"5175";"Pohoštění";"";"";"0";"24000";""
"2016";"2016-10-10";"ROZ";"232004";"0000000000116";"Základní umělecká škola";"0";"";"3231";"Základní umělecké školy";"6356";"Jiné investiční transfery zřízeným příspěvkovým organizacím";"";"";"0";"122400";""
"2016";"2016-10-10";"ROZ";"232004";"0000000000200";"Všeobecná pokladní správa";"51";"";"6399";"Ostatní finanční operace";"5901";"Nespecifikované rezervy";"";"";"0";"-13000";""
"2016";"2016-10-10";"ROZ";"232004";"0000000000200";"Všeobecná pokladní správa";"51";"";"6399";"Ostatní finanční operace";"5901";"Nespecifikované rezervy";"";"";"0";"100000";""
"2016";"2016-10-10";"ROZ";"232004";"0000000000155";"Volby";"0";"";"6115";"Volby do zastupitelstev územ.samosprávných celků";"5011";"Platy zaměstnanců v pracovním poměru";"";"";"0";"40000";""
"2016";"2016-10-10";"ROZ";"232004";"0000000000155";"Volby";"0";"";"6115";"Volby do zastupitelstev územ.samosprávných celků";"5021";"Ostatní osobní výdaje";"";"";"0";"108213.94";""
"2016";"2016-10-10";"ROZ";"232004";"0000000000155";"Volby";"0";"";"6115";"Volby do zastupitelstev územ.samosprávných celků";"5031";"Povinné pojistné na sociální zabezpečení a příspěvek na státní politiku zaměstnanosti";"";"";"0";"27052.25";""
"2016";"2016-10-10";"ROZ";"232004";"0000000000155";"Volby";"0";"";"6115";"Volby do zastupitelstev územ.samosprávných celků";"5139";"Nákup materiálu jinde nezařazený";"";"";"0";"19000";""
"2016";"2016-10-10";"ROZ";"232004";"0000000000155";"Volby";"0";"";"6115";"Volby do zastupitelstev územ.samosprávných celků";"5151";"Studená voda";"";"";"0";"500";""
"2016";"2016-10-10";"ROZ";"232004";"0000000000155";"Volby";"0";"";"6115";"Volby do zastupitelstev územ.samosprávných celků";"5154";"Elektrická energie";"";"";"0";"1500";""
"2016";"2016-10-10";"ROZ";"232004";"0000000000155";"Volby";"0";"";"6115";"Volby do zastupitelstev územ.samosprávných celků";"5161";"Služby pošt";"";"";"0";"1000";""
"2016";"2016-10-10";"ROZ";"232004";"0000000000155";"Volby";"0";"";"6115";"Volby do zastupitelstev územ.samosprávných celků";"5173";"Cestovné (tuzemské i zahraniční)";"";"";"0";"2500";""
"2016";"2016-10-10";"ROZ";"232004";"0000000000155";"Volby";"0";"";"6115";"Volby do zastupitelstev územ.samosprávných celků";"5153";"Plyn";"";"";"0";"5000";""
"2016";"2016-10-10";"ROZ";"232004";"0000000000155";"Volby";"0";"";"6115";"Volby do zastupitelstev územ.samosprávných celků";"5019";"Ostatní platy";"";"";"0";"1500";""
"2016";"2016-10-10";"ROZ";"232004";"0000000000155";"Volby";"0";"";"6115";"Volby do zastupitelstev územ.samosprávných celků";"5164";"Nájemné";"";"";"0";"26000";""
"2016";"2016-10-10";"ROZ";"232004";"0000000000155";"Volby";"0";"";"6115";"Volby do zastupitelstev územ.samosprávných celků";"5169";"Nákup ostatních služeb";"";"";"0";"78000";""
"2016";"2016-10-10";"ROZ";"232004";"0000000000155";"Volby";"0";"";"6115";"Volby do zastupitelstev územ.samosprávných celků";"5032";"Povinné pojistné na veřejné zdravotní pojištění";"";"";"0";"9733.81";""
"2016";"2016-10-10";"ROZ";"232005";"0000000000115";"Lesní stezky";"0";"";"2219";"Ostatní záležitosti pozemních komunikací";"5169";"Nákup ostatních služeb";"";"";"0";"-100000";""
"2016";"2016-10-10";"ROZ";"232005";"0000000000200";"Všeobecná pokladní správa";"51";"";"6399";"Ostatní finanční operace";"5901";"Nespecifikované rezervy";"";"";"0";"26914.15";""
"2016";"2016-10-10";"ROZ";"232005";"0000000000200";"Všeobecná pokladní správa";"52";"";"6399";"Ostatní finanční operace";"5901";"Nespecifikované rezervy";"";"";"0";"-26914.15";""
"2016";"2016-10-10";"ROZ";"232005";"0000000000144";"Lesní hospodářství";"0";"";"1037";"Celospolečenské funkce lesů";"5169";"Nákup ostatních služeb";"";"";"0";"73085.85";""
"2016";"2016-10-10";"ROZ";"232005";"0000000000144";"Lesní hospodářství";"0";"";"1037";"Celospolečenské funkce lesů";"5169";"Nákup ostatních služeb";"";"";"0";"26914.15";""
"2016";"2016-10-10";"ROZ";"232005";"0000000000118";"Centrum Zdislava";"0";"";"4356";"Denní stacionáře a centra denních služeb";"5331";"Neinvestiční příspěvky zřízeným příspěvkovým organizacím";"";"";"0";"-213857";""
"2016";"2016-10-10";"ROZ";"232005";"0000000000200";"Všeobecná pokladní správa";"51";"";"6399";"Ostatní finanční operace";"5901";"Nespecifikované rezervy";"";"";"0";"213857";""
"2016";"2016-10-10";"ROZ";"232005";"0000000000200";"Všeobecná pokladní správa";"51";"";"6399";"Ostatní finanční operace";"5901";"Nespecifikované rezervy";"";"";"0";"-217750";""
"2016";"2016-10-10";"ROZ";"232005";"0000000000134";"Novoměstské sociální služby";"0";"";"4351";"Osob.asist,pečov.sl. a podpora samostat.bydlení";"5331";"Neinvestiční příspěvky zřízeným příspěvkovým organizacím";"";"";"0";"217750";""
"2016";"2016-10-10";"ROZ";"232005";"0000000000134";"Novoměstské sociální služby";"7716";"";"4351";"Osob.asist,pečov.sl. a podpora samostat.bydlení";"6351";"Investiční transfery zřízeným příspěvkovým organizacím";"";"";"0";"-140000";""
"2016";"2016-10-10";"ROZ";"232005";"0000000000200";"Všeobecná pokladní správa";"51";"";"6399";"Ostatní finanční operace";"5901";"Nespecifikované rezervy";"";"";"0";"140000";""
"2016";"2016-10-10";"ROZ";"232005";"0000000000200";"Všeobecná pokladní správa";"52";"";"6399";"Ostatní finanční operace";"5901";"Nespecifikované rezervy";"";"";"0";"-10000";""
"2016";"2016-10-10";"ROZ";"232005";"0000000000146";"Sportoviště - hřiště";"0";"";"3421";"Využití volného času dětí a mládeže";"5171";"Opravy a udržování";"";"";"0";"10000";""
"2016";"2016-10-10";"ROZ";"232005";"0000000000311";"Lokalita 3 kříže - projekt příprava";"1030";" Zastávky městské hromadné dopravy ";"3745";"Péče o vzhled obcí a veřejnou zeleň";"6121";"Budovy, haly a stavby";"";"";"0";"-10000";""
"2016";"2016-10-10";"ROZ";"232005";"0000000000311";"Lokalita 3 kříže - projekt příprava";"1030";" Zastávky městské hromadné dopravy ";"3211";"Činnost vysokých škol";"5332";"Neinvestiční transfery vysokým školám";"";"";"0";"10000";""
"2016";"2016-10-10";"ROZ";"232005";"0000000000310";"Bezbariérový přístup II. ZŠ";"3206";"";"3113";"Základní školy";"6121";"Budovy, haly a stavby";"";"";"0";"50000";""
"2016";"2016-10-10";"ROZ";"232005";"0000000000200";"Všeobecná pokladní správa";"51";"";"6399";"Ostatní finanční operace";"5901";"Nespecifikované rezervy";"";"";"0";"-50000";""
"2016";"2016-10-10";"ROZ";"232005";"0000000000200";"Všeobecná pokladní správa";"51";"";"6399";"Ostatní finanční operace";"5901";"Nespecifikované rezervy";"";"";"0";"-24000";""
"2016";"2016-10-10";"ROZ";"232005";"0000000000155";"Volby";"0";"";"6115";"Volby do zastupitelstev územ.samosprávných celků";"5169";"Nákup ostatních služeb";"";"";"0";"24000";""
"2016";"2016-10-10";"ROZ";"232006";"0000000000200";"Všeobecná pokladní správa";"51";"";"6399";"Ostatní finanční operace";"5901";"Nespecifikované rezervy";"";"";"0";"-280000";""
"2016";"2016-10-10";"ROZ";"232006";"0000000000233";"Městské lázně";"2301";"";"3412";"Sportovní zařízení v majetku obcí";"6121";"Budovy, haly a stavby";"";"";"0";"-120000";""
"2016";"2016-10-10";"ROZ";"232006";"0000000000157";"Nadační fond města Nového Města na Moravě";"0";"";"3900";"Ostatní činnosti související se službami pro obyva";"5229";"Ostatní neinvestiční transfery neziskovým a podobným organizacím";"";"";"0";"400000";""
"2016";"2016-10-10";"ROZ";"232008";"0000000000124";"Vnitřní správa";"0";"";"6171";"Činnost místní správy";"5167";"Služby školení a vzdělávání";"";"";"0";"-5000";""
"2016";"2016-10-10";"ROZ";"232008";"0000000000124";"Vnitřní správa";"0";"";"6171";"Činnost místní správy";"5176";"Účastnické poplatky na konference";"";"";"0";"5000";""
"2016";"2016-10-11";"ROZ";"232007";"0000000000242";"Rozšíření splaškové kanalizace a vodovodu na parcele č. 3915/5";"1107";"";"2321";"Odvádění a čištění odpad.vod a nakládání s kaly";"6121";"Budovy, haly a stavby";"";"";"0";"-600000";""
"2016";"2016-10-11";"ROZ";"232007";"0000000000242";"Rozšíření splaškové kanalizace a vodovodu na parcele č. 3915/5";"1107";"";"2321";"Odvádění a čištění odpad.vod a nakládání s kaly";"6349";"Ostatní investiční dotace veřejným rozpočtům územní úrovně";"";"";"0";"600000";""
"2016";"2016-10-11";"ROZ";"232009";"0000000000208";"Výpočetní technika";"0";"";"6171";"Činnost místní správy";"5139";"Nákup materiálu jinde nezařazený";"";"";"0";"-35000";""
"2016";"2016-10-11";"ROZ";"232009";"0000000000208";"Výpočetní technika";"0";"";"6171";"Činnost místní správy";"5162";"Služby telekomunikací a radiokomunikací";"";"";"0";"-100000";""
"2016";"2016-10-11";"ROZ";"232009";"0000000000208";"Výpočetní technika";"0";"";"6171";"Činnost místní správy";"5171";"Opravy a udržování";"";"";"0";"-75000";""
"2016";"2016-10-11";"ROZ";"232009";"0000000000208";"Výpočetní technika";"0";"";"6171";"Činnost místní správy";"5172";"Programové vybavení";"";"";"0";"-20000";""
"2016";"2016-10-11";"ROZ";"232009";"0000000000208";"Výpočetní technika";"0";"";"6171";"Činnost místní správy";"5168";"Služby zpracování dat";"";"";"0";"230000";""
"2016";"2016-10-11";"ROZ";"232010";"0000000000126";"Bytové hospodářství";"0";"";"3612";"Bytové hospodářství";"5154";"Elektrická energie";"";"";"0";"-68305";""
"2016";"2016-10-11";"ROZ";"232010";"0000000000126";"Bytové hospodářství";"1909";"";"3612";"Bytové hospodářství";"5171";"Opravy a udržování";"";"";"0";"68305";""
"2016";"2016-10-11";"ROZ";"232010";"0000000000208";"Výpočetní technika";"0";"";"6171";"Činnost místní správy";"5137";"Drobný hmotný dlouhodobý majetek";"";"";"0";"-30000";""
"2016";"2016-10-11";"ROZ";"232010";"0000000000208";"Výpočetní technika";"0";"";"6171";"Činnost místní správy";"5172";"Programové vybavení";"";"";"0";"-50000";""
"2016";"2016-10-11";"ROZ";"232010";"0000000000208";"Výpočetní technika";"0";"";"6171";"Činnost místní správy";"5168";"Služby zpracování dat";"";"";"0";"80000";""
"2016";"2016-10-13";"ROZ";"232011";"0000000000113";"Kašny";"0";"";"3745";"Péče o vzhled obcí a veřejnou zeleň";"5139";"Nákup materiálu jinde nezařazený";"";"";"0";"-7700";""
"2016";"2016-10-13";"ROZ";"232011";"0000000000113";"Kašny";"0";"";"3745";"Péče o vzhled obcí a veřejnou zeleň";"5151";"Studená voda";"";"";"0";"7700";""
"2016";"2016-10-13";"ROZ";"232011";"0000000000113";"Kašny";"0";"";"3745";"Péče o vzhled obcí a veřejnou zeleň";"5154";"Elektrická energie";"";"";"0";"-12000";""
"2016";"2016-10-13";"ROZ";"232011";"0000000000113";"Kašny";"0";"";"3745";"Péče o vzhled obcí a veřejnou zeleň";"5169";"Nákup ostatních služeb";"";"";"0";"-38800";""
"2016";"2016-10-13";"ROZ";"232011";"0000000000113";"Kašny";"0";"";"3745";"Péče o vzhled obcí a veřejnou zeleň";"5171";"Opravy a udržování";"";"";"0";"50800";""
"2016";"2016-10-17";"ROZ";"232012";"0000000000347";"II. základní škola - propojení školy a školní jídelny";"3203";"";"3113";"Základní školy";"6121";"Budovy, haly a stavby";"";"";"0";"-45980";""
"2016";"2016-10-17";"ROZ";"232012";"0000000000347";"II. základní škola - propojení školy a školní jídelny";"3203";"";"3113";"Základní školy";"6122";"Stroje, přístroje a zařízení";"";"";"0";"45980";""
"2016";"2016-10-17";"ROZ";"232012";"0000000000136";"Veřejné osvětlení";"0";"";"3631";"Veřejné osvětlení";"5154";"Elektrická energie";"";"";"0";"-250000";""
"2016";"2016-10-17";"ROZ";"232012";"0000000000136";"Veřejné osvětlení";"0";"";"3631";"Veřejné osvětlení";"5171";"Opravy a udržování";"";"";"0";"250000";""
"2016";"2016-10-17";"ROZ";"232012";"0000000000137";"Pohřebnictví";"0";"";"3632";"Pohřebnictví";"5192";"Poskytnuté neinvestiční příspěvky a náhrady (část)";"";"";"0";"-5000";""
"2016";"2016-10-17";"ROZ";"232012";"0000000000137";"Pohřebnictví";"0";"";"3632";"Pohřebnictví";"5151";"Studená voda";"";"";"0";"5000";""
"2016";"2016-10-17";"ROZ";"232012";"0000000000135";"Doprava";"0";"";"2219";"Ostatní záležitosti pozemních komunikací";"5171";"Opravy a udržování";"";"";"0";"-8000";""
"2016";"2016-10-17";"ROZ";"232012";"0000000000135";"Doprava";"0";"";"2219";"Ostatní záležitosti pozemních komunikací";"5139";"Nákup materiálu jinde nezařazený";"";"";"0";"-3000";""
"2016";"2016-10-17";"ROZ";"232012";"0000000000135";"Doprava";"0";"";"2219";"Ostatní záležitosti pozemních komunikací";"5169";"Nákup ostatních služeb";"";"";"0";"11000";""
"2016";"2016-10-17";"ROZ";"232013";"0000000000000";"Ostatní";"0";"";"0";"Bez ODPA";"1355";"Odvod z výherních hracích přístrojů";"";"";"500000";"0";""
"2016";"2016-10-17";"ROZ";"232014";"0000000000274";"I. Základní škola - odborné učebny";"7337";"";"3113";"Základní školy";"6121";"Budovy, haly a stavby";"";"";"0";"500000";""
"2016";"2016-10-17";"ROZ";"232015";"0000000000347";"II. základní škola - propojení školy a školní jídelny";"3203";"";"3113";"Základní školy";"5139";"Nákup materiálu jinde nezařazený";"";"";"0";"-28425";""
"2016";"2016-10-17";"ROZ";"232015";"0000000000347";"II. základní škola - propojení školy a školní jídelny";"3203";"";"3113";"Základní školy";"5137";"Drobný hmotný dlouhodobý majetek";"";"";"0";"28425";""
"2016";"2016-10-18";"ROZ";"232016";"0000000000208";"Výpočetní technika";"0";"";"6171";"Činnost místní správy";"5137";"Drobný hmotný dlouhodobý majetek";"";"";"0";"-10370";""
"2016";"2016-10-18";"ROZ";"232016";"0000000000208";"Výpočetní technika";"0";"";"6171";"Činnost místní správy";"5139";"Nákup materiálu jinde nezařazený";"";"";"0";"-40030";""
"2016";"2016-10-18";"ROZ";"232016";"0000000000208";"Výpočetní technika";"0";"";"6171";"Činnost místní správy";"5162";"Služby telekomunikací a radiokomunikací";"";"";"0";"-50000";""
"2016";"2016-10-18";"ROZ";"232016";"0000000000208";"Výpočetní technika";"0";"";"6171";"Činnost místní správy";"5168";"Služby zpracování dat";"";"";"0";"100400";""
"2016";"2016-10-18";"ROZ";"232016";"0000000000155";"Volby";"0";"";"6115";"Volby do zastupitelstev územ.samosprávných celků";"5139";"Nákup materiálu jinde nezařazený";"";"";"0";"-2135.2";""
"2016";"2016-10-18";"ROZ";"232016";"0000000000155";"Volby";"0";"";"6115";"Volby do zastupitelstev územ.samosprávných celků";"5161";"Služby pošt";"";"";"0";"-530.8";""
"2016";"2016-10-18";"ROZ";"232016";"0000000000155";"Volby";"0";"";"6115";"Volby do zastupitelstev územ.samosprávných celků";"5137";"Drobný hmotný dlouhodobý majetek";"";"";"0";"2666";""
"2016";"2016-10-19";"ROZ";"232017";"0000000000141";"Svoz komunálního odpadu";"0";"";"3722";"Sběr a svoz komunálních odpadů";"5139";"Nákup materiálu jinde nezařazený";"";"";"0";"-15200";""
"2016";"2016-10-19";"ROZ";"232017";"0000000000141";"Svoz komunálního odpadu";"0";"";"3722";"Sběr a svoz komunálních odpadů";"5171";"Opravy a udržování";"";"";"0";"15200";""
"2016";"2016-10-24";"ROZ";"232018";"0000000000124";"Vnitřní správa";"0";"";"6171";"Činnost místní správy";"5171";"Opravy a udržování";"";"";"0";"-3000";""
"2016";"2016-10-24";"ROZ";"232018";"0000000000124";"Vnitřní správa";"0";"";"6171";"Činnost místní správy";"5038";"Povinné pojistné na úrazové pojištění";"";"";"0";"3000";""
"2016";"2016-10-25";"ROZ";"232019";"0000000000160";"MAP rozvoje vzdělávání ORP NMNM";"0";"";"0";"Bez ODPA";"4116";"Ostatní neinvestiční přijaté transfery ze státního rozpočtu";"";"";"-39900";"0";""
"2016";"2016-10-25";"ROZ";"232019";"0000000000160";"MAP rozvoje vzdělávání ORP NMNM";"0";"";"0";"Bez ODPA";"4123";"Neinvestiční přijaté transfery od regionálních rad";"";"";"-359100";"0";""
"2016";"2016-10-25";"ROZ";"232019";"0000000000160";"MAP rozvoje vzdělávání ORP NMNM";"0";"";"0";"Bez ODPA";"4116";"Ostatní neinvestiční přijaté transfery ze státního rozpočtu";"";"";"42000";"0";""
"2016";"2016-10-25";"ROZ";"232019";"0000000000160";"MAP rozvoje vzdělávání ORP NMNM";"0";"";"0";"Bez ODPA";"4116";"Ostatní neinvestiční přijaté transfery ze státního rozpočtu";"";"";"357000";"0";""
"2016";"2016-10-25";"ROZ";"232020";"0000000000299";"Nebytové hospodářství";"0";"";"3613";"Nebytové hospodářství";"5152";"Teplo";"";"";"0";"-50000";""
"2016";"2016-10-25";"ROZ";"232020";"0000000000299";"Nebytové hospodářství";"0";"";"3613";"Nebytové hospodářství";"5169";"Nákup ostatních služeb";"";"";"0";"50000";""
"2016";"2016-10-31";"ROZ";"232021";"0000000000305";"Pohledec – ZŠ – oprava sociálního zařízení";"9618";"";"3113";"Základní školy";"6121";"Budovy, haly a stavby";"";"";"0";"-40000";""
"2016";"2016-10-31";"ROZ";"232021";"0000000000305";"Pohledec – ZŠ – oprava sociálního zařízení";"3208";"";"3113";"Základní školy";"6121";"Budovy, haly a stavby";"";"";"0";"40000";""
"2016";"2016-10-31";"ROZ";"232021";"0000000000122";"Sbor dobrovolných hasičů";"0";"";"5512";"Požární ochrana-dobrovolná část";"5171";"Opravy a udržování";"";"";"0";"-20000";""
"2016";"2016-10-31";"ROZ";"232021";"0000000000122";"Sbor dobrovolných hasičů";"0";"";"5512";"Požární ochrana-dobrovolná část";"5137";"Drobný hmotný dlouhodobý majetek";"";"";"0";"20000";""
"2016";"2016-10-31";"ROZ";"232021";"0000000000122";"Sbor dobrovolných hasičů";"0";"";"5512";"Požární ochrana-dobrovolná část";"5169";"Nákup ostatních služeb";"";"";"0";"-1500";""
"2016";"2016-10-31";"ROZ";"232021";"0000000000122";"Sbor dobrovolných hasičů";"0";"";"5512";"Požární ochrana-dobrovolná část";"5139";"Nákup materiálu jinde nezařazený";"";"";"0";"1500";""
"2016";"2016-10-31";"ROZ";"232021";"0000000000122";"Sbor dobrovolných hasičů";"0";"";"5512";"Požární ochrana-dobrovolná část";"5222";"Neinvestiční transfery občanským sdružením";"";"";"0";"-600";""
"2016";"2016-10-31";"ROZ";"232021";"0000000000122";"Sbor dobrovolných hasičů";"0";"";"5512";"Požární ochrana-dobrovolná část";"5169";"Nákup ostatních služeb";"";"";"0";"600";""
"2016";"2016-10-31";"ROZ";"232021";"0000000000122";"Sbor dobrovolných hasičů";"0";"";"5512";"Požární ochrana-dobrovolná část";"5019";"Ostatní platy";"";"";"0";"-5000";""
"2016";"2016-10-31";"ROZ";"232021";"0000000000122";"Sbor dobrovolných hasičů";"0";"";"5512";"Požární ochrana-dobrovolná část";"5137";"Drobný hmotný dlouhodobý majetek";"";"";"0";"5000";""
"2016";"2016-10-31";"ROZ";"232021";"0000000000122";"Sbor dobrovolných hasičů";"0";"";"5512";"Požární ochrana-dobrovolná část";"5171";"Opravy a udržování";"";"";"0";"-3200";""
"2016";"2016-10-31";"ROZ";"232021";"0000000000122";"Sbor dobrovolných hasičů";"0";"";"5512";"Požární ochrana-dobrovolná část";"5134";"Prádlo, oděv a obuv";"";"";"0";"3200";""
